grade,headword,homograph,pos,guide,band
6,손맛,0,명사,손맛이 좋다,고급
6,손색,0,명사,손색이 없다,고급
6,손수,0,부사,손수 만들다,고급
6,손아귀,0,명사,손아귀에 쥐다,고급
6,솔,1,명사,솔로 닦다,고급
6,솔깃하다,0,형용사,귀가 솔깃하다,고급
6,솟아나다,1,동사,땀이 솟아나다,고급
6,솟아나다,2,형용사,땀이 솟아나다,고급
6,솥,0,명사,솥에 끓이다,고급
6,쇄도,0,명사,주문 쇄도,고급
6,쇠퇴,0,명사,발전과 쇠퇴,고급
6,수긍,0,명사,수긍이 가다,고급
6,수녀,0,명사,수녀가 기도하다,고급
6,수다스럽다,0,형용사,친구가 수다스럽다,고급
6,수도,3,명사,수도에 정진하다,고급
6,수두룩하다,0,형용사,문제가 수두룩하다,고급
6,수려하다,0,형용사,외모가 수려하다,고급
6,수립,0,명사,정책 수립,고급
6,수목,0,명사,수목이 울창하다,고급
6,수발,1,명사,수발을 들다,고급
6,수법,0,명사,수법이 교묘하다,고급
6,수분,1,명사,수분을 섭취하다,고급
6,수비,0,명사,철통 수비,고급
6,수사관,0,명사,수사관이 조사하다,고급
6,수산업,0,명사,수산업에 종사하다,고급
6,수상하다,2,형용사,수상한 행동,고급
6,수색,0,명사,수색 작업,고급
6,수소문,0,명사,수소문 끝에,고급
6,수송,0,명사,수송 차량,고급
6,수완,0,명사,수완이 좋다,고급
6,수용,2,명사,수용 인원,고급
6,수용자,0,명사,미디어 수용자,고급
6,수월하다,0,형용사,찾기가 수월하다,고급
6,수재민,0,명사,태풍 수재민,고급
6,수줍다,0,형용사,미소가 수줍다,고급
6,수중,2,명사,수중 탐사,고급
6,수지,0,명사,수지 타산,고급
6,수차례,0,명사,수차례에 걸치다,고급
6,수치,1,명사,수치를 느끼다,고급
6,수컷,0,명사,수컷과 암컷,고급
6,수평,0,명사,수평을 유지하다,고급
6,수평선,0,명사,수평선을 바라보다,고급
6,수혈,0,명사,수혈을 받다,고급
6,수혜자,0,명사,장학금 수혜자,고급
6,수화기,0,명사,수화기를 대다,고급
6,숙맥,0,명사,숙맥처럼 굴다,고급
6,순발력,0,명사,순발력이 뛰어나다,고급
6,순수성,0,명사,혈통의 순수성,고급
6,순응,0,명사,자연 순응,고급
6,순전히,0,부사,순전히 착각이다,고급
6,순조롭다,0,형용사,순조로운 출발,고급
6,순환기,0,명사,순환기가 약하다,고급
6,숨죽이다,0,동사,숨죽이고 엿듣다,고급
6,숭고하다,0,형용사,숭고한 가치,고급
6,숭늉,0,명사,숭늉을 뜨다,고급
6,숭배,0,명사,우상 숭배,고급
6,쉽사리,0,부사,쉽사리 무너지다,고급
6,스러지다,0,동사,구름이 스러지다,고급
6,스며들다,0,동사,향기가 스며들다,고급
6,스미다,0,동사,땀이 스미다,고급
6,슬그머니,0,부사,슬그머니 달아나다,고급
6,슬며시,0,부사,슬며시 눕다,고급
6,습성,0,명사,습성을 지니다,고급
6,승려,0,명사,승려와 신도,고급
6,승마,0,명사,승마 자세,고급
6,승승장구,0,명사,,고급
6,승인,0,명사,승인을 받다,고급
6,승자,0,명사,승자의 여유,고급
6,시간대,0,명사,출퇴근 시간대,고급
6,시급히,0,부사,시급히 떠나다,고급
6,시기상조,0,명사,,고급
6,시늉,0,명사,자는 시늉,고급
6,시대적01∙시대적,2,관형사∙명사,시대적 분위기,고급
6,시련,0,명사,시련을 겪다,고급
6,시름,0,명사,시름에 잠기다,고급
6,시무룩하다,0,형용사,표정이 시무룩하다,고급
6,시비,1,명사,시비를 가리다,고급
6,시사하다,0,동사,교훈을 시사하다,고급
6,시상,1,명사,시상을 받다,고급
6,시시각각,0,명사,,고급
6,시신,0,명사,시신을 안치하다,고급
6,시원섭섭하다,0,형용사,시원섭섭한 기분,고급
6,시원시원하다,0,형용사,성격이 시원시원하다,고급
6,시인,1,명사,범행 시인,고급
6,시적01∙시적,2,관형사∙명사,시적 표현,고급
6,시정,3,명사,오류의 시정,고급
6,시종일관,0,명사,,고급
6,시중,1,명사,시중을 들다,고급
6,시즌,0,명사,졸업 시즌,고급
6,시행착오,0,명사,,고급
6,식단,0,명사,식단을 짜다,고급
6,식량난,0,명사,식량난을 겪다,고급
6,식민지,0,명사,식민지로 삼다,고급
6,식용,0,명사,식용으로 기르다,고급
6,식은땀,0,명사,식은땀을 흘리다,고급
6,신명,0,명사,신명이 나다,고급
6,신비롭다,0,형용사,신비로운 분위기,고급
6,신상,0,명사,신상 정보,고급
6,신설,0,명사,신설 학교,고급
6,신세,1,명사,신세를 지다,고급
6,신음,0,명사,신음 소리,고급
6,신의,0,명사,신의가 두텁다,고급
6,신인,0,명사,신인 배우,고급
6,신임,1,명사,신임을 얻다,고급
6,신자,0,명사,기독교 신자,고급
6,신종,0,명사,신종 사기,고급
6,신진대사,0,명사,신진대사가 활발하다,고급
6,신축성,0,명사,신축성이 강하다,고급
6,신하,0,명사,신하를 거느리다,고급
6,실마리,0,명사,실마리를 풀다,고급
6,실상,1,명사,실상을 밝히다,고급
6,실상,2,부사,실상을 밝히다,고급
6,실상,3,명사,북한의 실상,고급
6,실외,0,명사,실외 공기,고급
6,실용화,0,명사,실용화 가능성,고급
6,실정,2,명사,실정에 밝다,고급
6,실질,0,명사,실질 권한,고급
6,실질적01∙실질적,2,관형사∙명사,실질적 이익,고급
6,실천적01∙실천적,2,관형사∙명사,실천적 학문,고급
6,심경,0,명사,심경이 복잡하다,고급
6,심성,0,명사,심성이 곱다,고급
6,심의,0,명사,심의를 거치다,고급
6,심혈,0,명사,심혈 질환,고급
6,심화,0,명사,심화 학습,고급
6,심히,0,부사,심히 걱정스럽다,고급
6,십시일반,0,명사,,고급
6,싱그럽다,0,형용사,싱그러운 계절,고급
6,싸늘하다,0,형용사,싸늘한 기운,고급
6,싹,2,부사,싹 자르다,고급
6,싹트다,0,동사,사랑이 싹트다,고급
6,쌍방,0,명사,쌍방 과실,고급
6,쌍벽,0,명사,쌍벽을 이루다,고급
6,쏠리다,0,동사,한쪽으로 쏠리다,고급
6,씁쓸하다,0,형용사,씁쓸한 맛,고급
6,아낌없다,0,형용사,아낌없는 사랑,고급
6,아낌없이,0,부사,아낌없이 주다,고급
6,아늑하다,0,형용사,아늑한 침실,고급
6,아득하다,0,형용사,기억이 아득하다,고급
6,아랑곳없이,0,부사,아랑곳없이 떠들다,고급
6,아무쪼록,0,부사,,고급
6,아부,0,명사,아부를 떨다,고급
6,아비,0,명사,아비와 어미,고급
6,아슬아슬,0,부사,아슬아슬 넘기다,고급
6,아우르다,0,동사,전체를 아우르다,고급
6,아찔하다,0,형용사,아찔한 순간,고급
6,악,1,명사,악이 오르다,고급
6,악성,0,명사,악성 바이러스,고급
6,악역,0,명사,악역을 맡다,고급
6,악하다,0,형용사,악한 마음,고급
6,안간힘,0,명사,안간힘을 쏟다,고급
6,안건,0,명사,안건을 토의하다,고급
6,안달,0,명사,안달이 나다,고급
6,안락,0,명사,안락을 추구하다,고급
6,안락사,0,명사,안락사를 요구하다,고급
6,안목,0,명사,안목이 높다,고급
6,안쓰럽다,0,형용사,안쓰러운 마음,고급
6,안이하다,0,형용사,안이한 생각,고급
6,안일,0,명사,안일에 빠지다,고급
6,안절부절,0,부사,안절부절 서성거리다,고급
6,안주,1,명사,현실 안주,고급
6,알선,0,명사,취업 알선,고급
6,알아채다,0,동사,속셈을 알아채다,고급
6,암기력,0,명사,암기력이 뛰어나다,고급
6,암시,0,명사,암시를 받다,고급
6,암컷,0,명사,암컷과 수컷,고급
6,암호,0,명사,암호를 풀다,고급
6,암흑기,0,명사,암흑기를 거치다,고급
6,압도,0,명사,압도를 시키다,고급
6,압도적01∙압도적,2,관형사∙명사,압도적 승리,고급
6,압박감,0,명사,압박감을 느끼다,고급
6,압축,0,명사,압축 효과,고급
6,앞다투다,0,동사,앞다퉈 뛰어들다,고급
6,앞당기다,0,동사,계획을 앞당기다,고급
6,앞장,0,명사,앞장을 서다,고급
6,애지중지,0,부사,애지중지 키우다,고급
6,애착,0,명사,애착을 가지다,고급
6,애창곡,0,명사,애창곡을 부르다,고급
6,애초,1,명사,애초의 계획,고급
6,애틋하다,0,형용사,애틋한 마음,고급
6,야광,0,명사,야광 스티커,고급
6,야기,0,명사,문제 야기,고급
6,야단맞다,0,동사,선생님께 야단맞다,고급
6,야당,0,명사,야당 의원,고급
6,약물,0,명사,약물을 먹다,고급
6,약세,0,명사,약세를 보이다,고급
6,약소하다,0,형용사,약소한 선물,고급
6,약탈,0,명사,약탈을 벌이다,고급
6,얌체,0,명사,얌체 운전자,고급
6,양상,0,명사,복잡한 양상,고급
6,양성,3,명사,인재 양성,고급
6,양성평등,0,명사,양성평등을 주장하다,고급
6,양식,6,명사,양식이 바닥나다,고급
6,양질,0,명사,양질의 서비스,고급
6,양측,0,명사,양측 의견,고급
6,얕보다,0,동사,얕보는 말투,고급
6,어감,0,명사,어감이 좋다,고급
6,어금니,0,명사,어금니를 깨물다,고급
6,어김없이,0,부사,어김없이 지키다,고급
6,어둑어둑,0,부사,어둑어둑 해가 지다,고급
6,어렴풋이,0,부사,어렴풋이 생각나다,고급
6,어리다,1,동사,눈물이 어리다,고급
6,어리둥절하다,0,형용사,어리둥절한 모양,고급
6,어마어마하다,0,형용사,규모가 어마어마하다,고급
6,어민,0,명사,어민 마을,고급
6,어부지리,0,명사,,고급
6,어설프다,0,형용사,어설픈 연기,고급
6,어수선하다,0,형용사,방이 어수선하다,고급
6,어조,0,명사,어조가 부드럽다,고급
6,어지럽히다,0,동사,눈앞을 어지럽히다,고급
6,어처구니,0,명사,어처구니가 없다,고급
6,어처구니없다,0,형용사,어처구니없는 행동,고급
6,어투,0,명사,다정한 어투,고급
6,억세다,0,형용사,줄기가 억세다,고급
6,억수,0,명사,억수로 퍼붓다,고급
6,억압,0,명사,종교 억압,고급
6,억지,0,명사,억지를 부리다,고급
6,언뜻,0,부사,언뜻 보이다,고급
6,언론사,0,명사,언론사 기자,고급
6,언행,0,명사,언행이 바르다,고급
6,얻어맞다,0,동사,따귀를 얻어맞다,고급
6,얼,0,명사,민족의 얼,고급
6,얼버무리다,0,동사,대답을 얼버무리다,고급
6,얼핏,0,부사,얼핏 보다,고급
6,얽매이다,0,동사,관습에 얽매이다,고급
6,엄두,0,명사,엄두가 나다,고급
6,엄중하다,0,형용사,경비가 엄중하다,고급
6,엄지,0,명사,엄지를 들다,고급
6,업소,0,명사,판매 업소,고급
6,업자,0,명사,부동산 업자,고급
6,업종,0,명사,인기 업종,고급
6,엇갈리다,0,동사,길이 엇갈리다,고급
6,엉금엉금,0,부사,엉금엉금 기어가다,고급
6,엉기다,0,동사,반죽이 엉기다,고급
6,엉성하다,0,형용사,차림새가 엉성하다,고급
6,엉키다,0,동사,선이 엉키다,고급
6,엎다,0,동사,상을 엎다,고급
6,에워싸다,0,동사,경호원이 에워싸다,고급
6,여당,0,명사,여당의 정책,고급
6,여류,0,명사,여류 시인,고급
6,여리다,0,형용사,피부가 여리다,고급
6,여성상,0,명사,이상적인 여성상,고급
6,여성적01∙여성적,2,관형사∙명사,여성적 취향,고급
6,여아,0,명사,여아를 낳다,고급
6,여야,0,명사,여야 회담,고급
6,여의다,0,동사,부모를 여의다,고급
6,여지,0,명사,선택의 여지,고급
6,여지,0,의존명사,선택의 여지,고급
6,여파,0,명사,여파가 밀려오다,고급
6,역겹다,0,형용사,냄새가 역겹다,고급
6,역경,0,명사,역경과 고난,고급
6,역대,0,명사,역대 대통령,고급
6,역도,0,명사,역도 선수,고급
6,역동적01∙역동적,2,관형사∙명사,역동적 변화,고급
6,역량,0,명사,역량을 강화하다,고급
6,역지사지,0,명사,,고급
6,역효과,0,명사,역효과가 나다,고급
6,연계,0,명사,연계 상품,고급
6,연대,1,명사,연대 미상,고급
6,연료,0,명사,연료를 공급하다,고급
6,연비,0,명사,연비가 줄다,고급
6,연상,1,명사,연상의 연인,고급
6,연약하다,0,형용사,연약한 여자,고급
6,연연하다,1,동사,과거에 연연하다,고급
6,연연하다,2,형용사,과거에 연연하다,고급
6,연잇다,0,동사,폭우가 연잇다,고급
6,연장자,0,명사,연장자를 우대하다,고급
6,연재,0,명사,신문 연재,고급
6,연초,0,명사,연초 계획,고급
6,열거,0,명사,항목 열거,고급
6,열광,0,명사,열광의 도가니,고급
6,열띠다,0,형용사,열띤 토론,고급
6,열망,0,명사,열망이 크다,고급
6,열성,0,명사,열성 유전자,고급
6,열성적01∙열성적,2,관형사∙명사,열정적 태도,고급
6,열악하다,0,형용사,열악한 환경,고급
6,열풍,1,명사,열풍이 불다,고급
6,염두,0,명사,염두에 두다,고급
6,염려,0,명사,주위의 염려,고급
6,염원,0,명사,민족의 염원,고급
6,염증,0,명사,염증이 생기다,고급
6,염치,0,명사,염치가 없다,고급
6,영광,0,명사,영광을 돌리다,고급
6,영락없이,0,부사,영락없이 똑같다,고급
6,영리,0,명사,영리 목적,고급
6,영문,1,명사,영문을 모르다,고급
6,영문,2,명사,영문을 해석하다,고급
6,영세민,0,명사,영세민을 착취하다,고급
6,영양사,0,명사,학교 영양사,고급
6,영입,0,명사,선수 영입,고급
6,영장,0,명사,영장을 발부하다,고급
6,영재,0,명사,영재를 발굴하다,고급
6,영토,0,명사,영토를 늘리다,고급
6,예견,0,명사,예견이 적중하다,고급
6,예리하다,0,형용사,예리한 송곳,고급
6,예배,0,명사,예배를 드리다,고급
6,예사롭다,0,형용사,예사로운 일,고급
6,예수,0,명사,예수를 믿다,고급
6,예술성,0,명사,예술성이 짙다,고급
6,예의범절,0,명사,예의범절을 지키다,고급
6,예체능,0,명사,예체능 과목,고급
6,오기,1,명사,오기가 생기다,고급
6,오르막길,0,명사,오르막길을 오르다,고급
6,오른팔,0,명사,오른팔을 쓰다,고급
6,오붓하다,0,형용사,오붓한 분위기,고급
6,오죽,0,부사,오죽 힘들면,고급
6,옥상,0,명사,옥상에 올라가다,고급
6,온실가스,0,명사,온실가스를 배출하다,고급
6,온전하다,0,형용사,온전한 상태,고급
6,올바로,0,부사,올바로 인식하다,고급
6,옷깃,0,명사,옷깃을 세우다,고급
6,옷자락,0,명사,옷자락을 붙잡다,고급
6,옹기종기,0,부사,옹기종기 모이다,고급
6,완만하다,2,형용사,완만한 경사,고급
6,완주,0,명사,마라톤 완주,고급
6,완화,0,명사,규제 완화,고급
6,왈가왈부,0,명사,,고급
6,왕궁,0,명사,화려한 왕궁,고급
6,왕권,0,명사,왕권을 유지하다,고급
6,왕위,0,명사,왕위 계승,고급
6,왕조,0,명사,조선 왕조,고급
6,왜곡,0,명사,역사 왜곡,고급
6,왜소하다,0,형용사,왜소한 체격,고급
6,외무부,0,명사,외무부 직원,고급
6,외신,0,명사,외신 기자,고급
6,외유내강,0,명사,,고급
6,외적01∙외적,2,관형사∙명사,외적 조건,고급
6,외제,0,명사,외제 상품,고급
6,외형,0,명사,외형이 아름답다,고급
6,외형적01∙외형적,2,관형사∙명사,외형적 모습,고급
6,외환,0,명사,외환 위기,고급
6,요건,0,명사,요건을 갖추다,고급
6,요란,0,명사,요란을 떨다,고급
6,요양,0,명사,요양 시설,고급
6,요양원,0,명사,요양원을 방문하다,고급
6,요점,0,명사,요점을 간추리다,고급
6,요컨대,0,부사,,고급
6,요트,0,명사,요트를 타다,고급
6,용례,0,명사,용례를 분석하다,고급
6,용모,0,명사,용모가 단정하다,고급
6,용법,0,명사,다양한 용법,고급
6,용의자,0,명사,용의자를 잡다,고급
6,용이하다,0,형용사,사용이 용이하다,고급
6,용하다,0,형용사,용한 점쟁이,고급
6,우거지다,0,동사,숲이 우거지다,고급
6,우뇌,0,명사,우뇌가 발달하다,고급
6,우뚝,0,부사,우뚝 솟다,고급
6,우러나다,0,동사,맛이 우러나다,고급
6,우렁차다,0,형용사,우렁찬 외침,고급
6,우발적01∙우발적,2,관형사∙명사,우발적 사고,고급
6,우선순위,0,명사,우선순위를 정하다,고급
