grade,headword,homograph,pos,origin
5,천동설,0,명사,한자어
5,천륜,1,명사,한자어
5,천리,2,명사,한자어
5,천리경,0,명사,한자어
5,천리교,0,명사,한자어
5,천리마,0,명사,한자어
5,천리안,0,명사,한자어
5,천리장성,0,명사,한자어
5,천마,1,명사,한자어
5,천마도,0,명사,한자어
5,천마총,0,명사,한자어
5,천막집,0,명사,혼종어
5,천만년,0,명사,한자어
5,천만뜻밖,0,명사,혼종어
5,천만에,0,감탄사,혼종어
5,천만장자,0,명사,한자어
5,천명,1,명사,한자어
5,천명하다,2,동사,혼종어
5,천문학적,0,명사/관형사,한자어
5,천백번,0,명사,한자어
5,천병,2,명사,한자어
5,천부당만부당,0,명사,한자어
5,천부인,0,명사,한자어
5,천상열차분야지도,0,명사,한자어
5,천생,1,명사/부사,한자어
5,천생배필,0,명사,한자어
5,천석꾼,0,명사,혼종어
5,천성,2,명사,한자어
5,천수답,0,명사,한자어
5,천승,1,명사,한자어
5,천시,1,명사,한자어
5,천신만고,0,명사,한자어
5,천심,2,명사,한자어
5,천안,1,명사,한자어
5,천애,0,명사,한자어
5,천야만야하다,0,형용사,혼종어
5,천연고무,0,명사,혼종어
5,천연덕스럽다,0,형용사,혼종어
5,천연석,0,명사,한자어
5,천연스럽다,0,형용사,혼종어
5,천연염료,0,명사,한자어
5,천연적,0,명사/관형사,한자어
5,천연하다,1,형용사,혼종어
5,천우신조,0,명사,한자어
5,천일,2,명사,한자어
5,천일기도,0,명사,한자어
5,천일염,0,명사,한자어
5,천일주,0,명사,한자어
5,천자문,0,명사,한자어
5,천재,3,명사,한자어
5,천재아,0,명사,한자어
5,천재지변,0,명사,한자어
5,천제,2,명사,한자어
5,천주실의,0,명사,한자어
5,천지간,0,명사,한자어
5,천지개벽,0,명사,한자어
5,천지신명,0,명사,한자어
5,천직,1,명사,한자어
5,천진,3,명사,한자어
5,천진스럽다,0,형용사,혼종어
5,천차만별,0,명사,한자어
5,천추,1,명사,한자어
5,천추만대,0,명사,한자어
5,천치,0,명사,한자어
5,천칭,1,명사,한자어
5,천태만상,0,명사,한자어
5,천태종,0,명사,한자어
5,천편일률적,0,명사/관형사,한자어
5,천품,2,명사,한자어
5,천하무적,0,명사,한자어
5,천하태평,0,명사,한자어
5,천행,3,명사,한자어
5,철갑선,0,명사,한자어
5,철거덕,0,부사,고유어
5,철거하다,0,동사,혼종어
5,철검,0,명사,한자어
5,철골,3,명사,한자어
5,철공,0,명사,한자어
5,철광,0,명사,한자어
5,철그렁,0,부사,고유어
5,철금,0,명사,한자어
5,철꺽,0,부사,고유어
5,철나다,0,동사,고유어
5,철도망,0,명사,한자어
5,철도역,0,명사,한자어
5,철도청,0,명사,한자어
5,철두철미,0,부사,한자어
5,철두철미하다,0,형용사,혼종어
5,철들다,0,동사,고유어
5,철렁거리다,1,동사,고유어
5,철렁거리다,2,동사,고유어
5,철면피,0,명사,한자어
5,철물점,0,명사,한자어
5,철버덕,0,부사,고유어
5,철벅,1,부사,고유어
5,철벽,2,명사,한자어
5,철부지,0,명사,혼종어
5,철석,0,명사,한자어
5,철석같다,0,형용사,혼종어
5,철쇄,0,명사,한자어
5,철수되다,0,동사,혼종어
5,철썩거리다,0,동사,고유어
5,철야,0,명사,한자어
5,철야하다,0,동사,혼종어
5,철없이,0,부사,고유어
5,철원,0,명사,한자어
5,철자법,0,명사,한자어
5,철저,0,명사,한자어
5,철창,1,명사,한자어
5,철천,1,명사,한자어
5,철컥,0,부사,고유어
5,철컹,0,부사,고유어
5,철컹철컹,0,부사,고유어
5,철통,2,명사,한자어
5,철통같다,0,형용사,혼종어
5,철통같이,0,부사,혼종어
5,철퇴,2,명사,한자어
5,철퍽,0,부사,고유어
5,철폐되다,0,동사,혼종어
5,철하다,1,동사,혼종어
5,철학가,0,명사,한자어
5,철학적,0,명사/관형사,한자어
5,철회,0,명사,한자어
5,첨가하다,0,동사,혼종어
5,첨부하다,0,동사,혼종어
5,첨삭,0,명사,한자어
5,첨예하다,0,형용사,혼종어
5,첨자,1,명사,한자어
5,첨지,1,명사,한자어
5,첨탑,0,명사,한자어
5,첩,5,의존 명사,한자어
5,첩경,2,명사/부사,한자어
5,첩보,4,명사,한자어
5,첩보망,0,명사,한자어
5,첩자,3,명사,한자어
5,첩첩,3,명사/부사,한자어
5,첩첩산중,0,명사,한자어
5,첫걸음마,0,명사,고유어
5,첫나들이,0,명사,고유어
5,첫날밤,0,명사,고유어
5,첫머리,0,명사,고유어
5,첫발자국,0,명사,고유어
5,첫새벽,0,명사,고유어
5,첫서리,0,명사,고유어
5,첫손가락,0,명사,고유어
5,첫술,0,명사,고유어
5,첫얼음,0,명사,고유어
5,첫해,0,명사,고유어
5,청강,2,명사,한자어
5,청계천,0,명사,한자어
5,청과류,0,명사,한자어
5,청년기,0,명사,한자어
5,청년대,0,명사,한자어
5,청년회,0,명사,한자어
5,청랑,1,명사,한자어
5,청랑하다,1,형용사,혼종어
5,청량음료,0,명사,한자어
5,청량하다,3,형용사,혼종어
5,청렴,0,명사,한자어
5,청렴결백하다,0,형용사,혼종어
5,청렴하다,0,형용사,혼종어
5,청록파,0,명사,한자어
5,청명,4,명사,한자어
5,청백리,0,명사,한자어
5,청빈하다,1,형용사,혼종어
5,청사초롱,0,명사,혼종어
5,청산,4,명사,한자어
5,청산녹수,0,명사,한자어
5,청산유수,0,명사,한자어
5,청소차,0,명사,한자어
5,청소함,0,명사,한자어
5,청솔가지,0,명사,혼종어
5,청순하다,1,형용사,혼종어
5,청승,1,명사,고유어
5,청승스럽다,0,형용사,고유어
5,청신경,0,명사,한자어
5,청신하다,0,형용사,혼종어
5,청심환,0,명사,한자어
5,청약,2,명사,한자어
5,청원,2,명사,한자어
5,청음,5,명사,한자어
5,청일점,0,명사,한자어
5,청자,2,명사,한자어
5,청장년,0,명사,한자어
5,청조,2,명사,한자어
5,청주,1,명사,한자어
5,청진,1,명사,한자어
5,청천,1,명사,한자어
5,청천강,0,명사,한자어
5,청천벽력,0,명사,한자어
5,청첩,0,명사,한자어
5,청첩장,0,명사,한자어
5,청청하다,1,형용사,혼종어
5,청초하다,1,형용사,혼종어
5,청출어람,0,명사,한자어
5,청취,3,명사,한자어
5,청취율,0,명사,한자어
5,청탁,2,명사,한자어
5,청포,3,명사,한자어
5,청포묵,0,명사,혼종어
5,청풍명월,0,명사,한자어
5,청학,1,명사,한자어
5,청혼,2,명사,한자어
5,청혼하다,1,동사,혼종어
5,체,1,명사,고유어
5,체,3,감탄사,고유어
5,체감하다,1,동사,혼종어
5,체감하다,2,동사,혼종어
5,체경,2,명사,한자어
5,체납하다,0,동사,혼종어
5,체능,0,명사,한자어
5,체득,0,명사,한자어
5,체력장,0,명사,한자어
5,체류하다,0,동사,혼종어
5,체르노빌,0,명사,외래어
5,체르니,0,명사,외래어
5,체모,1,명사,한자어
5,체벌,0,명사,한자어
5,체신,1,명사,한자어
5,체언,0,명사,한자어
5,체위,0,명사,한자어
5,체육공원,0,명사,한자어
5,체육학,0,명사,한자어
5,체육회,0,명사,한자어
5,체인점,0,명사,혼종어
5,체재,3,명사,한자어
5,체적,2,명사,한자어
5,체지방,0,명사,한자어
5,체찰사,0,명사,한자어
5,체취,0,명사,한자어
5,체코,0,명사,외래어
5,체험담,0,명사,한자어
5,쳇바퀴,0,명사,고유어
5,쳐올리다,0,동사,고유어
5,초,18,명사,한자어
5,초고추장,0,명사,혼종어
5,초년,1,명사,한자어
5,초능력,0,명사,한자어
5,초단,1,명사,한자어
5,초단파,0,명사,한자어
5,초당,2,명사,한자어
5,초대형,0,명사,한자어
5,초래,1,명사,한자어
5,초래되다,0,동사,혼종어
5,초례,2,명사,한자어
5,초례청,0,명사,한자어
5,초록하다,0,동사,혼종어
5,초롱꽃,0,명사,혼종어
5,초롱불,0,명사,혼종어
5,초립,2,명사,한자어
5,초만원,0,명사,한자어
5,초면,1,명사,한자어
5,초반전,0,명사,한자어
5,초범,1,명사,한자어
5,초봉,0,명사,한자어
5,초빙,3,명사,한자어
5,초상화가,0,명사,한자어
5,초서,3,명사,한자어
5,초선,1,명사,한자어
5,초성,2,명사,한자어
5,초소병,0,명사,한자어
5,초소형,0,명사,한자어
5,초순,1,명사,한자어
5,초식성,0,명사,한자어
5,초야,2,명사,한자어
5,초야,3,명사,한자어
5,초음속,0,명사,한자어
5,초인,4,명사,한자어
5,초인간적,0,명사/관형사,한자어
5,초장,3,명사,한자어
5,초장,13,명사,한자어
5,초조히,0,부사,혼종어
5,초종,1,명사,한자어
5,초지일관,0,명사,한자어
5,초지진,0,명사,한자어
5,초크,1,명사,외래어
5,초토,2,명사,한자어
5,초파일,0,명사,한자어
5,초판,2,명사,한자어
5,초피,0,명사,한자어
5,초행,1,명사,한자어
5,초현실주의,0,명사,한자어
5,초혼,2,명사,한자어
5,촉,7,명사,한자어
5,촉각,2,명사,한자어
5,촉구,0,명사,한자어
5,촉망,2,명사,한자어
5,촉매,0,명사,한자어
5,촉매제,0,명사,한자어
5,촉박하다,0,형용사,혼종어
5,촉진제,0,명사,한자어
5,촌,2,의존 명사,한자어
5,촌극,2,명사,한자어
5,촌놈,0,명사,혼종어
5,촌뜨기,0,명사,혼종어
5,촌분,0,명사,한자어
5,촌수,1,명사,한자어
5,촌장,4,명사,한자어
5,촌지,2,명사,한자어
5,촌티,0,명사,혼종어
5,촐랑거리다,0,동사,고유어
5,촐랑촐랑,0,부사,고유어
5,총검,0,명사,한자어
5,총계,2,명사,한자어
5,총구,0,명사,한자어
5,총구멍,0,명사,혼종어
5,총궐기하다,0,동사,혼종어
5,총기,1,명사,한자어
5,총대장,0,명사,한자어
5,총동원,0,명사,한자어
5,총득점,0,명사,한자어
5,총력,0,명사,한자어
5,총망하다,0,형용사,혼종어
5,총명,2,명사,한자어
5,총무,0,명사,한자어
5,총무부,0,명사,한자어
5,총무처,0,명사,한자어
5,총본부,0,명사,한자어
5,총부,2,명사,한자어
5,총상,2,명사,한자어
5,총세,0,명사,한자어
5,총소득,0,명사,한자어
5,총수,4,명사,한자어
5,총수량,0,명사,한자어
5,총싸움,0,명사,혼종어
5,총알받이,0,명사,혼종어
5,총애,0,명사,한자어
5,총영사,0,명사,한자어
5,총원,1,명사,한자어
5,총재,3,명사,한자어
5,총집결되다,0,동사,혼종어
5,총집합,0,명사,한자어
5,총집합되다,0,동사,혼종어
5,총집합하다,0,동사,혼종어
5,총채,1,명사,고유어
5,총천연색,0,명사,한자어
5,총체적,1,명사/관형사,한자어
5,총총걸음,0,명사,고유어
5,총총히,3,부사,혼종어
5,총칭,0,명사,한자어
5,총통,1,명사,한자어
5,총통,2,명사,한자어
5,총합계,0,명사,한자어
5,촬영기,0,명사,한자어
5,최고조,0,명사,한자어
5,최대량,0,명사,한자어
5,최대치,0,명사,한자어
5,최루탄,0,명사,한자어
5,최면,0,명사,한자어
5,최면술,0,명사,한자어
5,최상품,0,명사,한자어
5,최소치,0,명사,한자어
5,최소화,1,명사,한자어
5,최소화,2,명사,한자어
5,최신식,0,명사,한자어
5,최장,0,명사,한자어
5,최적화,0,명사,한자어
5,최종회,0,명사,한자어
5,최후통첩,0,명사,한자어
5,추곡,1,명사,한자어
5,추궁,2,명사,한자어
5,추궁하다,0,동사,혼종어
5,추근거리다,0,동사,고유어
5,추남,0,명사,한자어
5,추녀,1,명사,고유어
5,추대,2,명사,한자어
5,추도,1,명사,한자어
5,추도식,0,명사,한자어
5,추돌,0,명사,한자어
5,추레하다,0,형용사,고유어
5,추모식,0,명사,한자어
5,추방,2,명사,한자어
5,추산,2,명사,한자어
5,추상,3,명사,한자어
5,추서,2,명사,한자어
5,추서되다,0,동사,혼종어
5,추수기,2,명사,한자어
5,추앙,0,명사,한자어
5,추앙하다,0,동사,혼종어
5,추어올리다,0,동사,고유어
5,추억담,0,명사,한자어
5,추월,1,명사,한자어
5,추잡스럽다,1,형용사,혼종어
5,추잡하다,1,형용사,혼종어
5,추적추적,0,부사,고유어
5,추젓,0,명사,혼종어
5,추첨,0,명사,한자어
5,추첨하다,0,동사,혼종어
5,추출,0,명사,한자어
5,추켜세우다,0,동사,고유어
5,추켜올리다,0,동사,고유어
5,추키다,0,동사,고유어
5,추탕,0,명사,한자어
5,추태,4,명사,한자어
5,추풍령,0,명사,한자어
5,추행,4,명사,한자어
5,축가,0,명사,한자어
5,축국,0,명사,한자어
5,축나다,0,동사,혼종어
5,축농증,0,명사,한자어
5,축도,1,명사,한자어
5,축도,2,명사,한자어
5,축문,1,명사,한자어
5,축사,1,명사,한자어
5,축사,4,명사,한자어
5,축산업자,0,명사,한자어
5,축산학,0,명사,한자어
5,축성,4,명사,한자어
5,축수하다,1,동사,혼종어
5,축시,1,명사,한자어
5,축약,0,명사,한자어
5,축약되다,0,동사,혼종어
5,축원,0,명사,한자어
5,축원하다,0,동사,혼종어
5,축의금,0,명사,한자어
5,축재,0,명사,한자어
5,축적,0,명사,한자어
5,축전,1,명사,한자어
5,축전,2,명사,한자어
5,축조,2,명사,한자어
5,축축,1,부사,고유어
5,축포,0,명사,한자어
5,축하객,0,명사,한자어
5,축하단,0,명사,한자어
5,축하문,0,명사,한자어
5,축하식,0,명사,한자어
5,축하장,0,명사,한자어
5,축항,2,명사,한자어
5,춘곤증,0,명사,한자어
5,춘궁기,0,명사,한자어
5,춘란,0,명사,한자어
5,춘부장,0,명사,한자어
5,춘삼월,0,명사,한자어
5,춘절,0,명사,한자어
5,춘천,1,명사,한자어
5,춘풍,0,명사,한자어
5,춘하추동,0,명사,한자어
5,춘향,2,명사,한자어
5,출가,1,명사,한자어
5,출가,2,명사,한자어
5,출가외인,0,명사,한자어
5,출가하다,1,동사,혼종어
5,출간,0,명사,한자어
5,출간하다,0,동사,혼종어
5,출감,0,명사,한자어
5,출격,2,명사,한자어
5,출금하다,1,동사,혼종어
5,출납,0,명사,한자어
5,출납부,0,명사,한자어
5,출두하다,2,동사,혼종어
5,출렁다리,0,명사,고유어
5,출렁이다,0,동사,고유어
5,출렁출렁,0,부사,고유어
5,출력되다,0,동사,혼종어
5,출력물,0,명사,한자어
5,출마,0,명사,한자어
5,출범,2,명사,한자어
5,출범하다,2,동사,혼종어
5,출생지,0,명사,한자어
5,출석자,0,명사,한자어
5,출소,2,명사,한자어
5,출소하다,1,동사,혼종어
5,출시,0,명사,한자어
5,출신교,0,명사,한자어
5,출연료,0,명사,한자어
5,출연자,0,명사,한자어
5,출연하다,1,동사,혼종어
5,출옥,0,명사,한자어
5,출옥하다,0,동사,혼종어
5,출자,0,명사,한자어
5,출장,2,명사,한자어
5,출전,1,명사,한자어
5,출정,3,명사,한자어
5,출정하다,3,동사,혼종어
5,출제,0,명사,한자어
5,출중하다,0,형용사,혼종어
5,출토되다,0,동사,혼종어
5,출토품,0,명사,한자어
5,출토하다,0,동사,혼종어
5,출판인,0,명사,한자어
5,출품,0,명사,한자어
5,출하,0,명사,한자어
5,출하하다,0,동사,혼종어
5,출항,2,명사,한자어
5,출항하다,1,동사,혼종어
5,춤꾼,0,명사,고유어
5,춤마당,0,명사,고유어
5,춤판,0,명사,고유어
5,충,2,명사,한자어
5,충,5,명사,한자어
5,충당,1,명사,한자어
5,충동구매,0,명사,한자어
5,충류,0,명사,한자어
5,충만,0,명사,한자어
5,충만하다,0,형용사,혼종어
5,충복,2,명사,한자어
5,충수염,0,명사,한자어
5,충실,1,명사,한자어
5,충실감,2,명사,한자어
5,충실하다,1,형용사,혼종어
5,충실히,1,부사,혼종어
5,충심,1,명사,한자어
5,충심,2,명사,한자어
5,충언,0,명사,한자어
5,충원,0,명사,한자어
5,충원하다,0,동사,혼종어
5,충일,0,명사,한자어
5,충적층,0,명사,한자어
5,충전하다,1,동사,혼종어
5,충절,0,명사,한자어
5,충정,5,명사,한자어
5,충주,0,명사,한자어
5,충직성,0,명사,한자어
5,충천,2,명사,한자어
5,충천하다,2,동사,혼종어
5,충혈,1,명사,한자어
5,취,1,명사,고유어
5,취구,0,명사,한자어
5,취급소,0,명사,한자어
5,취락,0,명사,한자어
5,취사반,0,명사,한자어
5,취사병,0,명사,한자어
5,취사선택,0,명사,한자어
5,취약,0,명사,한자어
5,취약점,0,명사,한자어
5,취약하다,0,형용사,혼종어
5,취재부,0,명사,한자어
5,취조,1,명사,한자어
5,취주악,0,명사,한자어
5,취중,2,명사,한자어
5,취지서,0,명사,한자어
5,취타,0,명사,한자어
5,취학,0,명사,한자어
5,측간,1,명사,한자어
5,측근,1,명사,한자어
5,측면도,0,명사,한자어
5,측백나무,0,명사,혼종어
5,측은,1,명사,한자어
5,측은스럽다,0,형용사,혼종어
5,측은지심,0,명사,한자어
5,측정값,0,명사,혼종어
5,측정치,0,명사,한자어
5,층간,0,명사,한자어
5,층계참,0,명사,한자어
5,층대,0,명사,한자어
5,층리,1,명사,한자어
5,층암절벽,0,명사,한자어
5,층층,0,명사,한자어
5,층층계,0,명사,한자어
5,층층대,0,명사,한자어
5,층하,0,명사,한자어
5,치,4,의존 명사,고유어
5,치,10,명사,한자어
5,치근거리다,0,동사,고유어
5,치기,3,명사,한자어
5,치다꺼리,0,명사,고유어
5,치닫다,0,동사,고유어
5,치대다,1,동사,고유어
5,치뜨다,0,동사,고유어
5,치렁치렁하다,0,동사/형용사,고유어
5,치레,1,명사,고유어
5,치료소,0,명사,한자어
5,치루,1,명사,한자어
